"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001701","in utero embryonic development","120/3687","429/18860",0.27972027972028,1.4308447180701,4.44974516436252,1.29197393525834e-05,0.00114265866188348,0.000999579834120926,"ACVR1B/ADAM10/ADCY9/AKAP3/AKT1/APBA1/ARMC5/B9D1/BAP1/BMP2/BMP7/BMPR1A/BNIP2/BRK1/BTF3/BYSL/C2CD3/CAMSAP3/CCN1/CCNB1/CEBPA/CELF4/CHD7/CITED1/CMIP/CMTM3/CNOT1/CTR9/DAD1/DNAJB6/E2F7/EDN1/EIF2S2/ENDOG/ERCC2/FKRP/FOXC1/FUT8/GATA2/GPI/GRB2/GSE1/HCFC1/HEY2/HM13/HORMAD1/HS6ST1/HSF1/IGF2/INPP5K/IWS1/JAG2/KDM4C/KDM8/KLF4/LEF1/LIG4/MAFF/MAFG/MATR3/MBD3/MBNL1/MDFI/MGAT1/MIB1/MYB/MYH10/NCKAP1/NCOA1/NDEL1/NOTCH1/NPAT/NR2F2/NSUN2/PALB2/PCGF2/PKD1/PKD2/PLK4/PLOD3/POLG2/PPP4R4/PRICKLE2/PTPN18/RBBP8/RIC8A/RPA1/RRP7A/RSPO3/RTCB/RTF1/SCO2/SEC24C/SEC24D/SENP2/SMAD2/SMAD4/SMARCB1/SMG9/SP3/SPINT2/SRSF1/SUV39H1/TAB1/TAF8/TBX3/TEAD4/TENT5C/TRIM28/TTLL4/TWIST1/UNK/VASH1/VASH2/WDTC1/XRCC2/YBX1/YTHDC1/ZFP14/ZFP36L1",120
"GO:0033045","regulation of sister chromatid segregation","40/3687","107/18860",0.373831775700935,1.91225041760771,4.66477555990723,1.31083876856976e-05,0.00114301448115709,0.000999891099227784,"ACTB/ANAPC1/ANAPC11/ANAPC2/ANAPC7/APC/ARID1B/ATM/BCL7A/BCL7B/BUB3/CCNB1/CDC6/CDK1/CENPF/CHFR/DPF2/FBXO5/GEN1/HASPIN/HECW2/HNRNPU/KLHL22/KNL1/MAD1L1/MAD2L1/NEK6/NSMCE2/NUMA1/RAD21/RIOK2/SKA1/SKA3/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SPC24/SPDL1/ZWINT",40
"GO:0006352","DNA-templated transcription initiation","73/3687","234/18860",0.311965811965812,1.5957893175143,4.52065132644804,1.3471018880231e-05,0.00115832052621542,0.00101328058682439,"ARID1B/ARMC5/ATAD2/BRF1/CCNH/CEBPA/CTCFL/DPY30/EGR1/ELOB/ERCC2/ERCC6/FOXO1/GTF2A1/GTF2A1L/GTF2B/GTF2F1/GTF2F2/GTF2H5/GTF3C1/HEMK2/HEY2/INTS11/INTS13/INTS2/INTS3/INTS5/INTS7/KAT7/L3MBTL3/MAZ/MED11/MED15/MED18/MED20/MED25/MED26/MED28/MED4/MORC1/NFKBIZ/OGG1/PAXIP1/POLR2G/POLR2I/POLR3H/POLRMT/PPM1D/PPP2CA/PRMT3/RBM14/RBX1/SGF29/SIRT7/SMARCA4/SMARCA5/SMARCB1/TAF12/TAF1B/TAF4/TAF4B/TAF6/TAF7/TAF8/TFAM/TFB1M/TRMT112/TWIST1/USP21/WDR5/WNT10B/XPA/ZNHIT1",73
"GO:0006261","DNA-templated DNA replication","57/3687","171/18860",0.333333333333333,1.70508995570021,4.56572470108973,1.37426413104883e-05,0.00116548893634566,0.00101955139931452,"ATM/BOD1L1/CAMSAP3/CCNE2/CDC34/CDC45/CDC6/CDC7/CDK1/CDT1/CHRAC1/DDX11/DNA2/DNAJA3/DYNLL1/E2F7/ENDOG/FBXO5/FZR1/GEN1/GMNN/KAT7/LIG3/LRWD1/MCM2/MCM3/MCM4/MCM6/MMS22L/ORC6/PARP1/PCNA/POLA1/POLA2/POLD3/POLE/POLG2/POLN/POLRMT/PRIM1/PRKDC/PURA/RBBP8/RECQL5/REV3L/RFC3/RNF126/RPA1/RTEL1/SAMHD1/SENP2/SETMAR/TWNK/UPF1/WDHD1/WDR18/WRNIP1",57
"GO:0034244","negative regulation of transcription elongation by RNA polymerase II","14/3687","23/18860",0.608695652173913,3.11364252780038,4.99976690973036,1.57853781061932e-05,0.00132063886291138,0.00115527411602225,"EAPP/EZH2/HNRNPU/LARP7/NELFA/NELFB/NELFCD/NELFE/PARP1/PPP1R10/RECQL5/SIRT6/SUPT4H1/VHL",14
"GO:0034502","protein localization to chromosome","44/3687","123/18860",0.357723577235772,1.82985263538559,4.55159566375513,1.81920391705436e-05,0.0015016921933978,0.00131365672326241,"ACD/APLF/ATM/BRD2/BRD3/BUB3/CDK1/CENPA/CHMP7/CTCFL/ERCC6/EZH2/H2AC8/H2AX/H2BC11/H4C14/H4C15/HASPIN/HTATSF1/JARID2/KNL1/LEF1/MIS18A/MMS22L/MRNIP/PARP1/PARP2/PARP3/PIAS4/PML/PPHLN1/PRKDC/RAD21/RCC2/RNF4/RPA1/SIRT6/SMC5/SPDL1/SPIN1/SPO11/TNKS2/VCPIP1/WAPL",44
"GO:0032785","negative regulation of DNA-templated transcription, elongation","15/3687","26/18860",0.576923076923077,2.95111723101959,4.90748437410849,1.93229161676678e-05,0.0015740549209741,0.00137695849975971,"EAPP/EZH2/HNRNPU/LARP7/NELFA/NELFB/NELFCD/NELFE/PARP1/PPP1R10/RECQL5/SIRT6/SUPT4H1/SUPT5H/VHL",15
"GO:0018193","peptidyl-amino acid modification","113/3687","404/18860",0.27970297029703,1.43075617569894,4.31433212221108,2.28762302800682e-05,0.00183930833329743,0.00160899801491389,"ABI1/ABI2/ACVR1B/AKT1/ALK/ANTKMT/ARAF/ARL2BP/ATM/ATPSCKMT/AURKA/BAG6/BRAF/BRSK1/CDK1/CDK10/CDK5R1/CDKN2A/CEP41/CHMP6/CLIP3/CNOT9/DDR1/DIP2A/DYRK1A/EEF1AKMT1/EFEMP1/EGLN2/EGR1/EHMT1/EHMT2/EPHB2/ERCC6/ERRFI1/ESCO1/FLT4/GADD45A/GOLGA7/HDAC4/HDAC7/HINT1/IGF1R/JAK2/KAT7/KIT/LCK/LIPT2/MAP2K2/MAP4K1/MORC3/NEK6/NNAT/NOS2/NRG1/NSMCE2/NSMCE3/NSMCE4A/NTMT1/P4HB/PARD3/PDCL3/PFN2/PIAS1/PIAS4/PLOD3/PML/PPIA/PRKCE/PRKDC/PTK2/PTPN2/QPCTL/RANBP2/RASD2/RASSF2/RELA/RIPK2/RNF212/ROCK1/SAE1/SENP1/SENP2/SENP3/SENP7/SETD3/SETD6/SIRT5/SMC5/SMC6/SNX6/SOCS4/SPRY2/SRCIN1/SRPK2/TBK1/TNK2/TOLLIP/TOP1/TRIM28/TTBK2/TTLL4/TTLL6/TTLL7/UBA2/UBE2I/UBE2K/UHRF2/VKORC1L1/WNK3/ZDHHC12/ZDHHC14/ZDHHC9/ZFYVE28",113
"GO:0034063","stress granule assembly","19/3687","38/18860",0.5,2.55763493355031,4.73788769963459,2.43239224174385e-05,0.00190619498337167,0.00166750940489968,"ATXN2/ATXN2L/CAPRIN1/CIRBP/DAZAP2/DDX3X/DYNC1H1/EIF2S1/FMR1/G3BP2/HSF1/MAPT/PUM2/QKI/RPS23/TIA1/USP10/YTHDF1/YTHDF2",19
"GO:1902410","mitotic cytokinetic process","19/3687","38/18860",0.5,2.55763493355031,4.73788769963459,2.43239224174385e-05,0.00190619498337167,0.00166750940489968,"ARF1/CEP55/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP6/CHMP7/CNTROB/EXOC7/IQGAP2/MITD1/NUP62/PDCD6IP/RHOA/SPART/VPS4B/ZFYVE19",19
"GO:2000779","regulation of double-strand break repair","51/3687","151/18860",0.337748344370861,1.72767392862339,4.42547785035389,2.55182776684236e-05,0.00196513898379163,0.00171907268983124,"ABL1/ACTB/ARID1B/ATM/BCL7A/BCL7B/C1QBP/DDX11/DEK/DPF2/EPC1/EPC2/ERCC6/FIGNL1/FUS/H2AX/HMGA2/HSF1/KMT5C/MAGEF1/MBTD1/MEAF6/MORF4L1/MORF4L2/MRGBP/MRNIP/OGG1/PARP1/PARP3/PIAS4/PML/PPP4R2/PRKDC/RAD51AP1/RECQL5/RNF126/RTEL1/SENP3/SETMAR/SHLD2/SIRT6/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SMCHD1/SPIRE2/TEX15/TWIST1/YEATS4/ZCWPW1",51
"GO:0006367","transcription initiation at RNA polymerase II promoter","61/3687","190/18860",0.321052631578947,1.64227085206915,4.3861454032382,2.57109122414993e-05,0.00196513898379163,0.00171907268983124,"ARID1B/ARMC5/ATAD2/CCNH/CTCFL/DPY30/EGR1/ELOB/ERCC2/ERCC6/FOXO1/GTF2A1/GTF2A1L/GTF2B/GTF2F1/GTF2F2/GTF2H5/HEMK2/HEY2/INTS11/INTS13/INTS2/INTS3/INTS5/INTS7/KAT7/L3MBTL3/MAZ/MED11/MED15/MED18/MED20/MED25/MED26/MED28/MED4/OGG1/PAXIP1/POLR2G/POLR2I/PPM1D/PPP2CA/PRMT3/RBM14/RBX1/SGF29/SIRT7/SMARCA4/SMARCB1/TAF12/TAF4/TAF4B/TAF6/TAF7/TAF8/TRMT112/USP21/WDR5/WNT10B/XPA/ZNHIT1",61
"GO:0007093","mitotic cell cycle checkpoint signaling","47/3687","136/18860",0.345588235294118,1.76777708642448,4.4296096331717,2.68910682804824e-05,0.00203027565517642,0.00177605322597025,"ABRAXAS1/APC/ATM/BABAM2/BRSK1/BUB3/CCNB1/CCND1/CDC14B/CDC6/CDK1/CENPF/CHFR/DTL/FBXO31/FOXN3/FOXO4/FZR1/GEN1/HASPIN/INTS3/KLHL22/KNL1/MAD1L1/MAD2L1/MRNIP/NABP2/NAE1/PABIR1/PLK3/PPP1R10/PRKDC/RAD9A/RBBP8/SETMAR/SKA1/SKA3/SPC24/SPDL1/TAOK1/TAOK2/TRIAP1/TRIM39/UIMC1/WAC/ZFYVE19/ZWINT",47
"GO:0044784","metaphase/anaphase transition of cell cycle","37/3687","99/18860",0.373737373737374,1.91176752608811,4.48367263259664,2.74037824328917e-05,0.002044058036651,0.00178810983661671,"ACTB/ANAPC1/ANAPC11/ANAPC2/ANAPC7/APC/ARID1B/ATM/BCL7A/BCL7B/BUB3/CCNB1/CDC6/CENPF/CHFR/DPF2/FBXO5/GEN1/HASPIN/HECW2/KLHL22/KNL1/MAD1L1/MAD2L1/NEK6/NSMCE2/RAD21/RIOK2/SKA1/SKA3/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SPC24/SPDL1/ZWINT",37
"GO:0072655","establishment of protein localization to mitochondrion","45/3687","129/18860",0.348837209302326,1.78439646526766,4.40666637111133,3.03297401382677e-05,0.00223537406185733,0.001955470087862,"AKT1/AP3B1/BAG3/BAG4/BAP1/BID/BNIP3L/CALM3/CDKN2A/CHCHD4/COX18/CSNK2A2/DDIT3/FBXO7/GDAP1/GRPEL1/GRPEL2/HSP90AA1/HSPD1/MAPT/MOAP1/MTCH2/MTERF4/MTX1/MTX2/NPEPPS/OXA1L/PAM16/PINK1/PRKN/ROMO1/SAE1/SREBF1/SREBF2/TIMM13/TIMM29/TIMM8B/TOMM20/TOMM34/TOMM40/TOMM7/UBE2D3/UBE2J2/UBL5/USP36",45
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","36/3687","96/18860",0.375,1.91822620016273,4.44613612424294,3.21509923808762e-05,0.00232830417914534,0.00203676389354713,"ACTB/ANAPC1/ANAPC11/ANAPC2/ANAPC7/APC/ARID1B/ATM/BCL7A/BCL7B/BUB3/CCNB1/CDC6/CENPF/DPF2/FBXO5/GEN1/HASPIN/HECW2/KLHL22/KNL1/MAD1L1/MAD2L1/NEK6/NSMCE2/RAD21/RIOK2/SKA1/SKA3/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SPC24/SPDL1/ZWINT",36
"GO:0042254","ribosome biogenesis","92/3687","318/18860",0.289308176100629,1.47988939551339,4.25438310055491,3.23427813610886e-05,0.00232830417914534,0.00203676389354713,"AATF/AFG2B/BOP1/BYSL/C1QBP/CDKN2A/CHD7/DDX10/DDX3X/DDX51/DDX52/DHX37/DKC1/EIF2A/EIF5B/ERCC2/ESF1/EXOSC1/EXOSC2/EXOSC5/EXOSC8/FASTKD2/FBL/FSAF1/FTSJ3/GEMIN4/GLUL/GTF2H5/GTF3A/HEATR1/HEATR3/KRI1/LTO1/LYAR/MAK16/MPHOSPH10/MPHOSPH6/MTERF4/MTG1/MYBBP1A/MYG1/NAT10/NOA1/NOB1/NOL7/NOLC1/NOP56/NPM1/PAK1IP1/POP4/POP7/PPAN/PRKDC/PWP1/PWP2/RAN/RBFA/RBM10/RIOK2/RPL10L/RPL26L1/RPL5/RPLP0/RPP38/RPP40/RPS15/RPS16/RPS23/RPS5/RPS9/RPSA2/RPUSD1/RRP1/RRP1B/RRP7A/RRP7BP/RRP9/SART1/SIRT7/SUV39H1/TFB1M/TRMT112/TSR3/URB2/USP36/UTP18/UTP20/UTP4/WDR12/WDR18/WDR43/YTHDF2",92
"GO:0045143","homologous chromosome segregation","28/3687","68/18860",0.411764705882353,2.10628759233555,4.5050142200725,3.36999733681151e-05,0.00239812109335633,0.0020978386325342,"ANKRD31/ATM/BAG6/CCNE2/EHMT2/HORMAD1/KASH5/KNL1/MAEL/MAJIN/MCMDC2/MLH1/MLH3/MND1/MSH4/MSH5/PRDM9/RNF212/SIRT7/SPATA22/SPO11/STAG3/SYCE1/SYCE2/SYCP2/TEX15/ZCWPW1/ZWINT",28
"GO:0000086","G2/M transition of mitotic cell cycle","49/3687","145/18860",0.337931034482759,1.7286084378478,4.34153645383535,3.58249824833539e-05,0.00252036893811868,0.00220477912532124,"ABRAXAS1/ATM/AURKA/BABAM2/BRD4/BRSK1/CALM3/CCNB1/CCND1/CDC14B/CDC25B/CDC25C/CDC6/CDC7/CDK1/CENPF/CHFR/DNM2/DTL/FBXL15/FBXO5/FHL1/FOXN3/FOXO4/FZR1/INTS3/KCNH5/KDM8/KHDRBS1/MARK3/MRNIP/NABP2/NAE1/PABIR1/PKMYT1/PLK3/PPM1D/PPME1/RAD21/RBBP8/RCC2/SMARCD3/TAOK1/TAOK2/TRIM39/UIMC1/VPS4B/WNT10B/ZFYVE19",49
"GO:0031122","cytoplasmic microtubule organization","27/3687","65/18860",0.415384615384615,2.12480440633411,4.47788248936076,3.84611848202612e-05,0.00267542915980042,0.00234042336960667,"CCDC88C/CEP120/CLASP1/CLIP3/CLIP4/CRIPT/DYNC1H1/FSD1/HOOK1/HOOK3/IFT172/KANK1/KATNA1/MAPT/NUMA1/PAFAH1B1/PDE4DIP/PLK3/PPFIBP1/RHOA/SLK/TBCB/TPPP/TUBG1/TUBG2/TUBGCP3/TUBGCP4",27
"GO:0032506","cytokinetic process","23/3687","52/18860",0.442307692307692,2.26252321044835,4.49396726825081,4.34861757003524e-05,0.0029761350372388,0.00260347614390901,"ALKBH4/ANLN/ARF1/CEP55/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP6/CHMP7/CNTROB/EXOC7/IQGAP2/MITD1/NUP62/PDCD6IP/RHOA/SPART/SPAST/SPIRE2/VPS4B/ZFYVE19",23
"GO:0071168","protein localization to chromatin","26/3687","62/18860",0.419354838709677,2.14511317007446,4.45193281646448,4.37454835064983e-05,0.0029761350372388,0.00260347614390901,"APLF/BRD2/BRD3/CENPA/CHMP7/ERCC6/EZH2/H2AC8/H2BC11/H4C14/H4C15/JARID2/LEF1/MMS22L/MRNIP/PARP1/PARP2/PIAS4/PPHLN1/PRKDC/RAD21/RNF4/SIRT6/SPIN1/VCPIP1/WAPL",26
"GO:0090150","establishment of protein localization to membrane","83/3687","283/18860",0.293286219081272,1.5002381589023,4.17967404812169,4.54600403377904e-05,0.00305916423620935,0.00267610878189853,"AKAP5/AKT1/AKT2/ANKRD13C/AP3B1/ATP13A1/ATP2C1/BAG6/BID/BRAF/C2CD5/CALM3/CCDC47/CDK5R1/CLSTN1/COX18/CSK/EMC10/EMC6/FRMPD1/GET1/GOLGA4/GOLGA7/GRIN3B/GRIPAP1/HRAS/ICMT/INPP5K/ITGB1BP1/LYPLA1/LYPLAL1/MOAP1/MTCH2/MTX1/MTX2/MYO1C/NACAD/NOMO1/NOMO2/NOMO3/NSF/NSG1/OXA1L/PARD3/PEX16/PHAF1/RAB10/RAB31/RAB3GAP2/RAB3IP/RAB5IF/RAB8A/RILPL1/ROMO1/SEC61B/SEC61G/SGTA/SIL1/SNAP25-AS1/SPTBN1/SRP14/SRP54/SRP68/SRPRB/STX3/TAOK2/TIMM13/TIMM29/TIMM8B/TOMM20/TOMM40/TOMM7/TRAM2/TTC9-DT/VAMP3/VPS35/VPS37C/WDR44/ZDHHC11B/ZDHHC12/ZDHHC14/ZDHHC24/ZDHHC9",83
"GO:0000082","G1/S transition of mitotic cell cycle","74/3687","246/18860",0.300813008130081,1.5387397161197,4.19263313215689,4.63755365936096e-05,0.00308721448441975,0.00270064669806589,"ACTB/ACVR1B/AKT1/APC/APPL2/ARID1B/BCL7A/BCL7B/BID/CACNB4/CACUL1/CCNB1/CCND1/CCND3/CCNE2/CCNF/CCNH/CCNI/CCNJL/CCNP/CDC34/CDC6/CDC7/CDC73/CDK1/CDK10/CDK2AP2/CDKN2A/CDKN2C/CPSF3/CUL2/DACT1/DDX3X/DPF2/E2F7/EIF4EBP1/EZH2/FBXO31/FBXO7/FHL1/GSPT1/ID2/INHBA/KANK2/KHDRBS1/KLF4/MEPCE/MYB/PIAS1/PKD1/PKD2/PLK3/PLRG1/POLE/PPP2CA/PPP6C/PRKDC/PRMT2/RBBP8/RBL2/RBX1/RCC1/SENP2/SMARCA4/SMARCB1/SMARCC1/SMARCD3/TFDP1/TMEM14B/TRIAP1/UBE2E2/USP37/USP38/WAC",74
"GO:1902115","regulation of organelle assembly","72/3687","238/18860",0.302521008403361,1.54747659845061,4.18987481944875,4.76427087647567e-05,0.00313782989321924,0.00274492426197842,"ABL1/AKT1/ARF4/ARHGAP35/ARHGEF5/ATM/CAPRIN1/CBLN1/CDK10/CEP120/CEP295/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP6/CHMP7/CNOT1/CNOT6L/CNTROB/CRIPT/DYNC1H1/DYNLT2B/EHMT2/EPHB2/FEZ1/G3BP2/GAP43/GPSM2/GSN/HNRNPU/HSF1/IFT140/LCP1/LRFN1/LRFN4/MDM1/MOAP1/MPHOSPH9/NPM1/NUMA1/NUP62/PAN2/PAN3/PDCD6IP/PHF23/PINK1/PLK4/RAB1B/RAB3GAP2/RBM14/RCC1/RHOA/RNF4/RNF5/SDCCAG8/SEPTIN9/SMAD4/SNX4/SPICE1/SPTBN2/TAPT1/TBC1D12/TBC1D7/TRIM32/TRIM37/TTBK2/USP10/VPS4B/WDR44/ZMYND10",72
"GO:0032271","regulation of protein polymerization","63/3687","202/18860",0.311881188118812,1.5953564436997,4.19353593570487,5.1168162729417e-05,0.00333454837324022,0.00291701049576566,"ABITRAM/ABL1/ARHGAP28/ARPC2/ARPC5/BAG4/CAMSAP1/CAMSAP3/CAPG/CAPZA1/CAPZA2/CARMIL2/CDC42EP3/CDC42EP4/CDK5R1/CFL1/CLASP1/CLIP3/CYRIB/DAAM2/DCTN1/DYRK1A/EML2/EPS8/EVL/FKBP4/GBA2/GRB2/GSN/HAUS3/HAUS6/HSP90AA1/KANK1/KANK2/KANK3/KIRREL1/MAPRE3/MAPT/MECP2/MLST8/MTPN/NCKAP1/NUMA1/PDE4DIP/PFN1/PFN2/PINK1/PPP2CA/PRKCE/PYCARD/RAC1/RASA1/SKA1/SPTAN1/SPTBN1/SPTBN2/SPTBN4/SSH1/SSH2/SVIL/TMOD3/TPPP/TWF2",63
"GO:0045739","positive regulation of DNA repair","48/3687","143/18860",0.335664335664336,1.71701366168413,4.24265286687474,5.19246400826394e-05,0.00334859840366271,0.00292930124150416,"ABRAXAS1/ACTB/ACTR8/ARID1B/ATM/BABAM2/BCL7A/BCL7B/DDX11/DHX9/DPF2/EPC1/EPC2/ERCC6/FUS/H2AX/INO80C/INO80E/KMT5C/MBTD1/MEAF6/MORF4L1/MORF4L2/MRGBP/MRNIP/PARP1/PARP3/PCNA/PIAS4/PRKDC/RAD51AP1/RNF126/SETMAR/SHLD2/SIRT6/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SMCHD1/SPIRE2/TIGAR/TRIM28/UIMC1/USP1/YEATS4/YY1/ZCWPW1",48
"GO:0010506","regulation of autophagy","105/3687","377/18860",0.278514588859416,1.42467728394049,4.10585534609714,5.28106140828589e-05,0.00337062383285546,0.00294856874070873,"ABL1/ADRA1A/ADRB2/AKT1/ATM/ATP13A2/ATP6V0D1/ATP6V0E2/ATP6V1B2/ATP6V1D/ATP6V1E2/ATP6V1G1/BAD/BAG3/BNIP3/BNIP3L/BOK/CAPNS1/CDC37/CDK16/CDK5R1/CISD1/CISD2/CPTP/CSNK2A2/DAPK1/DAPK3/DDIT3/DNM1L/DRAM2/EEF1A2/EHMT2/EIF2AK1/ENDOG/ERCC4/EXOC7/EXOC8/FBXO7/FEZ1/FOXK1/FOXK2/FOXO1/FOXO3/GFAP/GPR137/IL10RA/IRGQ/KLHL22/LYPLA1/MAPT/MFSD8/MIR199A1/MLST8/MOAP1/MTDH/NOD2/NPRL2/NPRL3/NRBP2/OMA1/PHF23/PIK3CB/PINK1/PLK3/PRKN/PSAP/PYCARD/RAB3GAP2/RAB8A/RBX1/RIPK2/RNF152/RNF41/RNF5/ROCK1/RPGR/RRAGD/RUBCN/SLC25A4/SNRNP70/SNX32/SNX4/SNX6/SREBF1/SREBF2/STUB1/SUPT5H/SVIP/TBC1D25/TBK1/TIGAR/TOMM7/TPCN2/TRIM32/TRIM8/UBQLN1/ULK3/USP10/USP36/VHL/VPS13C/VPS26B/VPS35/WAC/XPA",105
"GO:0006998","nuclear envelope organization","26/3687","63/18860",0.412698412698413,2.11106375467645,4.35436824704103,6.07320784325595e-05,0.00383665609771404,0.00335624643969408,"BROX/CDK1/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP6/CHMP7/CTDNEP1/DCTN1/EMD/FNTA/ICMT/NEK6/NUP155/PAFAH1B1/PRKCA/RCC1/REEP3/SPAST/TMEM170A/TMEM43/TOR1B/UBE2I/VPS4B",26
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","35/3687","95/18860",0.368421052631579,1.88457310893181,4.26070456090152,6.29854247754115e-05,0.00391986026047184,0.00342903213325415,"ACTB/ANAPC11/ANAPC7/APC/ARID1B/ATM/BCL7A/BCL7B/BUB3/CCNB1/CDC6/CENPF/CHFR/DPF2/FBXO5/GEN1/HASPIN/HECW2/KLHL22/KNL1/MAD1L1/MAD2L1/NEK6/NSMCE2/RAD21/RIOK2/SKA1/SKA3/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SPC24/SPDL1/ZWINT",35
"GO:0006270","DNA replication initiation","18/3687","37/18860",0.486486486486487,2.48850966507598,4.46753815188355,6.33154621300572e-05,0.00391986026047184,0.00342903213325415,"CCNE2/CDC34/CDC45/CDC6/CDT1/GMNN/KAT7/LRWD1/MCM2/MCM3/MCM4/MCM6/ORC6/POLA1/POLA2/PRIM1/PURA/WRNIP1",18
"GO:0006457","protein folding","69/3687","228/18860",0.302631578947368,1.54804219662256,4.10404254464348,6.68481404175166e-05,0.00409759244876084,0.0035845094575104,"AHSA2P/ALG12/APLF/BAG1/BAG3/BAG4/CANX/CCDC47/CCT3/CCT5/CDC37/CHCHD4/CHORDC1/CLGN/CLPX/DNAJA3/DNAJB1/DNAJB11/DNAJB13/DNAJB6/DNAJC25/DNAJC3/DNAJC4/DNAJC5/ELP6/ENTPD5/ERO1A/ERP29/FKBP1A/FKBP4/GAK/GRPEL1/GRPEL2/HSP90AA1/HSPA14/HSPA4L/HSPD1/HSPE1/HSPH1/KHSRP/MOGS/MPDU1/NGLY1/NKTR/NUDCD2/P4HB/PDCD5/PDCL3/PDIA3/PDRG1/PFDN1/POFUT2/PPIA/PPIC/PTGES3/QSOX2/RANBP2/RIC8A/SDHAF4/SIL1/SNRNP70/TBCA/TBCB/TELO2/TRAP1/TXNDC5/UNC45A/WIPF1/ZMYND10",69
"GO:0071763","nuclear membrane organization","22/3687","50/18860",0.44,2.25071874152427,4.36526317890799,6.9891954807135e-05,0.00418296740493294,0.00365919412702309,"BROX/CDK1/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP6/CHMP7/CTDNEP1/DCTN1/EMD/NEK6/PAFAH1B1/PRKCA/RCC1/REEP3/SPAST/TMEM43/TOR1B/UBE2I/VPS4B",22
"GO:1902459","positive regulation of stem cell population maintenance","22/3687","50/18860",0.44,2.25071874152427,4.36526317890799,6.9891954807135e-05,0.00418296740493294,0.00365919412702309,"ACTB/ARID4A/BCL7A/BCL7B/BICRA/DPF2/ING1/ING2/KDM2B/LBH/RBBP7/SAP130/SAP30/SINHCAF/SIRT6/SMARCA4/SMARCB1/SMARCC1/SS18/SUDS3/TEAD4/ZNF322",22
"GO:0006403","RNA localization","64/3687","208/18860",0.307692307692308,1.57392918987712,4.1028670821091,7.02679066569255e-05,0.00418296740493294,0.00365919412702309,"ALKBH5/ALYREF/ATM/ATXN2/CAPRIN1/CCT3/CCT5/DDX25/DDX39A/DDX39B/DHX9/DKC1/FBL/FMR1/FXR2/FYTTD1/G3BP2/GLE1/HNRNPA1/HNRNPAB/HNRNPU/HSF1/IWS1/KHDRBS1/KHSRP/MEX3D/NSUN2/NUP107/NUP155/NUP210/NUP214/NUP50/NUP62/NXF1/PARN/PCID2/PRPF6/PUM2/QKI/RAE1/RAN/RANBP2/RBFOX1/RBM33/SEH1L/SENP2/SLBP/SMG6/SMG7/SRSF1/STAU2/THOC3/THOC6/TOMM20/TST/UPF1/UPF2/XPO5/XPOT/YBX1/YTHDC1/YY1/ZC3H3/ZFP36L1",64
"GO:0051148","negative regulation of muscle cell differentiation","29/3687","74/18860",0.391891891891892,2.00463278575565,4.26841087849326,7.27298273170482e-05,0.00422240255790123,0.00369369137889497,"BDNF/BMP2/BMPR1A/BMPR2/DLL1/DNMT1/EZH2/FOXO4/FOXP1/FRS2/HDAC4/HDAC5/HEY2/ID2/IGF2/MECP2/MED28/MIR199A1/NFATC1/NFATC3/NOTCH1/PDCD4/PPARA/PTBP1/RCAN1/RGS2/SMAD4/YBX1/YY1",29
"GO:0099173","postsynapse organization","73/3687","245/18860",0.297959183673469,1.5241416338708,4.0706180142997,7.29744931735236e-05,0.00422240255790123,0.00369369137889497,"ABI2/ABL1/ACTB/ACTG1/ADAM10/AKT1/ARF1/ARF4/ARHGAP12/ARHGAP39/ASIC1/CAMK2B/CAPRIN1/CARMIL3/CBLN1/CC2D1A/CDC42/CDK5R1/CFL1/CHMP2B/CHRDL1/CNKSR2/CNTNAP1/CRIPT/CRK/CRKL/CRMP1/CUX2/DIP2A/DISC1/DLG4/DNAJA3/EPHB2/EPHB3/ETV5/FARP1/FNTA/FRRS1L/GAP43/GDNF/GPRASP3/IGF1R/KIF1A/LRFN1/LRFN2/LRFN4/LRP8/MAPRE3/MYH10/NAE1/NCKIPSD/NF1/NRCAM/NRXN2/PAFAH1B1/POTEE/POTEF/PUM2/RAC1/RHOG/SENP1/SIPA1L1/SPTBN2/SRCIN1/SSH1/STAU2/TANC1/TANC2/TMEM108/UBE2M/VPS35/WNT7A/ZDHHC12",73
